,ExperimentName,Parameters,nbCasCovidConnuTotal-repli1,nbCasCovidConnuTotal-repli2,nbCasCovidConnuTotal-repli3,nbCasCovidConnuTotal-Mean,nbCasCovidConnuTotal-Std,nbMortTotal-repli1,nbMortTotal-repli2,nbMortTotal-repli3,nbMortTotal-Mean,nbMortTotal-Std,epidemic_duration-repli1,epidemic_duration-repli2,epidemic_duration-repli3,epidemic_duration-Mean,epidemic_duration-Std,tauxDeMortCasConnu-repli1,tauxDeMortCasConnu-repli2,tauxDeMortCasConnu-repli3,tauxDeMortCasConnu-Mean,tauxDeMortCasConnu-Std,tauxMortalitePopulationGlobale-repli1,tauxMortalitePopulationGlobale-repli2,tauxMortalitePopulationGlobale-repli3,tauxMortalitePopulationGlobale-Mean,tauxMortalitePopulationGlobale-Std,epidemicDuration-repli1,epidemicDuration-repli2,epidemicDuration-repli3,epidemicDuration-Mean,epidemicDuration-Std
272,"[0, 2, 0, 0, 0, 2]-variantVaccin55-variantDpt3","[0, 2, 0, 0, 0, 2]",1964507.0,1964632.0,1964852.0,1964663.6666666667,142.61447643520935,29567.0,29484.0,30337.0,29796.0,384.04253236675055,,,,,,1.5050595391108303,1.500739069708729,1.5439839743654993,1.5165941943950196,0.019447650228019704,1.3654145171636212,1.361581547808442,1.4009733894948009,1.3759898181556214,0.017735219971652245,58.0,58.0,58.0,58.0,0.0
273,"[0, 2, 0, 0, 0, 3]-variantVaccin55-variantDpt4","[0, 2, 0, 0, 0, 3]",2127240.0,2127231.0,2127335.0,2127268.6666666665,47.04843839656695,17454.0,17552.0,17394.0,17466.666666666668,65.12210752800381,,,,,,0.820499802561065,0.8251102019479784,0.8176427313986748,0.8210842453025727,0.0030764654058139133,0.8060318930758562,0.8105575677361883,0.8032610718552449,0.8066168442224297,0.0030073619578255243,37.0,37.0,44.0,39.333333333333336,3.299831645537222
274,"[0, 2, 0, 0, 0, 4]-variantVaccin55-variantDpt5","[0, 2, 0, 0, 0, 4]",2157017.0,2156968.0,2156937.0,2156974.0,32.93427798915086,15768.0,15768.0,15823.0,15786.333333333334,25.927248643506744,,,,,,0.7310095377087895,0.7310261441059858,0.7335865627971517,0.7318740815373089,0.0012109260897047245,0.728171816776676,0.728171816776676,0.7307117362289031,0.729018456594085,0.0011973295122249313,25.0,30.0,26.0,27.0,2.160246899469287
275,"[0, 2, 0, 0, 1, 0]-variantVaccin56-variantDpt1","[0, 2, 0, 0, 1, 0]",9138.0,6943.0,6583.0,7554.666666666667,1129.1909591482843,110.0,92.0,59.0,87.0,21.118712081942874,,,,,,1.2037644998905668,1.3250756157280714,0.8962479112866474,1.1416960089684285,0.1804857763521159,0.0050798389044542334,0.004248592538270813,0.002724640866934543,0.0040176907698865295,0.0009752695931438282,109.0,105.0,92.0,102.0,7.2571803523590805
276,"[0, 2, 0, 0, 1, 1]-variantVaccin56-variantDpt2","[0, 2, 0, 0, 1, 1]",1535163.0,1533912.0,1534218.0,1534431.0,532.4640832957656,20442.0,20111.0,20229.0,20260.666666666668,136.97282780009894,,,,,,1.331584984786632,1.3110921617406996,1.3185218788985658,1.3203996751419658,0.008470873160297324,0.944018789862304,0.9287330927952645,0.9341823745291337,0.9356447523955674,0.006325453631927736,61.0,62.0,62.0,61.666666666666664,0.4714045207910317
277,"[0, 2, 0, 0, 1, 2]-variantVaccin56-variantDpt3","[0, 2, 0, 0, 1, 2]",1910738.0,1910560.0,1910086.0,1910461.3333333333,275.1694427479589,23859.0,24179.0,24537.0,24191.666666666668,276.9372171128724,,,,,,1.2486798294690324,1.2655451804706472,1.2846018451525218,1.266275618364067,0.01467419406823472,1.1018170583761233,1.1165947715527174,1.133127338169032,1.117179722699291,0.012789058632556877,60.0,61.0,61.0,60.666666666666664,0.4714045207910317
278,"[0, 2, 0, 0, 1, 3]-variantVaccin56-variantDpt4","[0, 2, 0, 0, 1, 3]",2073724.0,2073405.0,2073522.0,2073550.3333333333,131.76325571097414,12036.0,11961.0,12133.0,12043.333333333334,70.40991091853161,,,,,,0.5804051069476941,0.5768771658214387,0.5851396802155945,0.5808073176615758,0.003385125908261898,0.5558267368546469,0.5523632103288826,0.560306231161302,0.5561653927816105,0.0032515545885737724,48.0,46.0,48.0,47.333333333333336,0.9428090415820634
279,"[0, 2, 0, 0, 1, 4]-variantVaccin56-variantDpt5","[0, 2, 0, 0, 1, 4]",2133297.0,2133534.0,2133367.0,2133399.3333333335,99.41942577898055,11382.0,11461.0,11256.0,11366.333333333334,84.42090315134568,,,,,,0.5335403368588622,0.537183846144472,0.5276166735493706,0.5327802855175682,0.00394258429604804,0.5256247855499826,0.5292730334904543,0.5198060609866987,0.5249012933423786,0.003898587165248804,28.0,34.0,36.0,32.666666666666664,3.39934634239519
280,"[0, 2, 0, 0, 2, 0]-variantVaccin57-variantDpt1","[0, 2, 0, 0, 2, 0]",306.0,349.0,281.0,312.0,28.083209693100727,0.0,6.0,1.0,2.3333333333333335,2.6246692913372702,,,,,,0.0,1.7191977077363898,0.3558718861209964,0.6916898646191288,0.7409410572973819,0.0,0.00027708212206114006,4.618035367685667e-05,0.00010775415857933224,0.00012120815615873993,67.0,70.0,66.0,67.66666666666667,1.699673171197595
281,"[0, 2, 0, 0, 2, 1]-variantVaccin57-variantDpt2","[0, 2, 0, 0, 2, 1]",1413529.0,1411152.0,1421042.0,1415241.0,4215.149898481271,10035.0,9994.0,10380.0,10136.333333333334,173.10947082377928,,,,,,0.709925300436001,0.7082156989466762,0.7304499092919139,0.716196969558197,0.010102488228246833,0.46341984914725665,0.46152645464650555,0.4793520711657722,0.4680994583198448,0.007994256587455633,67.0,68.0,67.0,67.33333333333333,0.4714045207910317
282,"[0, 2, 0, 0, 2, 2]-variantVaccin57-variantDpt3","[0, 2, 0, 0, 2, 2]",1860804.0,1860563.0,1859687.0,1860351.3333333333,479.9474508272292,15080.0,14690.0,14770.0,14846.666666666666,168.19301082057152,,,,,,0.8104023852055349,0.7895459600131789,0.7942196724502564,0.7980560058896566,0.008936282174177402,0.6963997334469986,0.6783893955130245,0.682083823807173,0.6856243175890654,0.007767212725669372,63.0,62.0,64.0,63.0,0.816496580927726
283,"[0, 2, 0, 0, 2, 3]-variantVaccin57-variantDpt4","[0, 2, 0, 0, 2, 3]",2018025.0,2015833.0,2016936.0,2016931.3333333333,894.8863366682696,10119.0,9875.0,10305.0,10099.666666666666,176.07826542635965,,,,,,0.5014308544244992,0.4898719288750606,0.5109234998036626,0.5007420943677409,0.008608056398991568,0.4672989988561126,0.4560309925589596,0.475888544640008,0.4664061786850267,0.008131356572196739,57.0,53.0,58.0,56.0,2.160246899469287
284,"[0, 2, 0, 0, 2, 4]-variantVaccin57-variantDpt5","[0, 2, 0, 0, 2, 4]",2108394.0,2108372.0,2108262.0,2108342.6666666665,57.74272440941995,6489.0,6428.0,6325.0,6414.0,67.68062253456795,,,,,,0.30776980014171923,0.30487978402293336,0.3000101505410618,0.3042199115685715,0.003202042496414336,0.29966431500912294,0.29684731343483467,0.29209073700611843,0.2962007884833587,0.00312551508571619,49.0,46.0,39.0,44.666666666666664,4.189935029992179
285,"[0, 2, 0, 1, 0, 0]-variantVaccin58-variantDpt1","[0, 2, 0, 1, 0, 0]",55386.0,61501.0,62929.0,59938.666666666664,3271.5823218878186,756.0,891.0,876.0,841.0,60.41522986797286,,,,,,1.3649658758531036,1.4487569307816133,1.3920450030987304,1.4019226032444825,0.03491332563160426,0.03491234737970365,0.0411466951260793,0.04045398982092644,0.03883767744223646,0.00278999668277158,85.0,82.0,84.0,83.66666666666667,1.247219128924647
286,"[0, 2, 0, 1, 0, 1]-variantVaccin58-variantDpt2","[0, 2, 0, 1, 0, 1]",1537638.0,1538293.0,1537793.0,1537908.0,279.4935896700793,28690.0,28386.0,28734.0,28603.333333333332,154.72412725737234,,,,,,1.8658487888566748,1.8452921517552248,1.868521966220421,1.8598876356107736,0.010378104548766781,1.3249143469890179,1.3108755194712534,1.3269462825507996,1.320912049670357,0.007145214919088489,59.0,61.0,59.0,59.666666666666664,0.9428090415820634
287,"[0, 2, 0, 1, 0, 2]-variantVaccin58-variantDpt3","[0, 2, 0, 1, 0, 2]",1897288.0,1897900.0,1896500.0,1897229.3333333333,573.0510933202689,30413.0,30148.0,30668.0,30409.666666666668,212.3021955190813,,,,,,1.602972242485063,1.5884925443911693,1.617084102293699,1.6028496297233106,0.011672776625991392,1.4044830963742418,1.392245302649875,1.4162590865618405,1.4043291618619858,0.009804190475444412,59.0,57.0,58.0,58.0,0.816496580927726
288,"[0, 2, 0, 1, 0, 3]-variantVaccin58-variantDpt4","[0, 2, 0, 1, 0, 3]",2061608.0,2062185.0,2061715.0,2061836.0,250.616573008783,17295.0,17259.0,17327.0,17293.666666666668,27.776888874666213,,,,,,0.8389082696613518,0.8369278217036783,0.8404168374387342,0.8387509762679214,0.0014287205485047398,0.7986892168412361,0.7970267241088692,0.8001669881588955,0.7986276430363336,0.0012827465522748578,38.0,36.0,39.0,37.666666666666664,1.247219128924647
289,"[0, 2, 0, 1, 0, 4]-variantVaccin58-variantDpt5","[0, 2, 0, 1, 0, 4]",2107393.0,2107085.0,2107344.0,2107274.0,135.13203419865576,15736.0,15529.0,15994.0,15753.0,190.21566707293067,,,,,,0.7467045776464095,0.7369897275145522,0.7589648391529812,0.7475530481046476,0.008991340629340053,0.7266940454590165,0.7171347122479071,0.7386085767076456,0.727479111471523,0.008784226780307188,42.0,32.0,27.0,33.666666666666664,6.236095644623236
290,"[0, 2, 0, 1, 1, 0]-variantVaccin59-variantDpt1","[0, 2, 0, 1, 1, 0]",1501.0,1071.0,1050.0,1207.3333333333333,207.8305934061575,25.0,19.0,16.0,20.0,3.7416573867739413,,,,,,1.6655562958027983,1.7740429505135387,1.5238095238095237,1.6544695900419537,0.10245772540737332,0.0011545088419214168,0.0008774267198602768,0.0007388856588297067,0.0009236070735371334,0.0001727910614588439,88.0,79.0,80.0,82.33333333333333,4.0276819911981905
291,"[0, 2, 0, 1, 1, 1]-variantVaccin59-variantDpt2","[0, 2, 0, 1, 1, 1]",1132568.0,1132566.0,1132373.0,1132502.3333333333,91.45612184114424,16200.0,16482.0,16358.0,16346.666666666666,115.40460225754528,,,,,,1.4303776903461867,1.455279427424097,1.4445770077527458,1.4434113751743431,0.010199449392172063,0.748121729565078,0.7611445893019516,0.7554182254460213,0.7548948481043504,0.0053294253481904015,67.0,63.0,65.0,65.0,1.632993161855452
292,"[0, 2, 0, 1, 1, 2]-variantVaccin59-variantDpt3","[0, 2, 0, 1, 1, 2]",1473309.0,1474162.0,1473940.0,1473803.6666666667,361.33302583012744,21893.0,21763.0,21963.0,21873.0,82.86535263104035,,,,,,1.485974768361559,1.4762963636289634,1.4900877919046909,1.4841196412984043,0.0057811184492547124,1.011026483047423,1.0050230370694317,1.014259107804803,1.010102875973886,0.003826751292058884,62.0,62.0,64.0,62.666666666666664,0.9428090415820634
293,"[0, 2, 0, 1, 1, 3]-variantVaccin59-variantDpt4","[0, 2, 0, 1, 1, 3]",1668469.0,1669573.0,1667779.0,1668607.0,738.8694065936145,12916.0,12660.0,12939.0,12838.333333333334,126.44981437533056,,,,,,0.7741228635353729,0.7582777153200249,0.7758222162528728,0.7694075983694235,0.007900534683787225,0.5964654480902808,0.5846432775490055,0.5975275962248484,0.5928787739547116,0.005839497150225625,51.0,55.0,52.0,52.666666666666664,1.699673171197595
294,"[0, 2, 0, 1, 1, 4]-variantVaccin59-variantDpt5","[0, 2, 0, 1, 1, 4]",1834673.0,1834612.0,1834164.0,1834483.0,226.93758319561496,11319.0,11285.0,11566.0,11390.0,125.2224686973814,,,,,,0.6169491784094495,0.6151164387892372,0.6305870140292799,0.6208842104093222,0.006901595573704769,0.5227154232683406,0.5211452912433275,0.5341219706265243,0.5259942283793975,0.005782817892734226,52.0,41.0,44.0,45.666666666666664,4.642796092394707
295,"[0, 2, 0, 1, 2, 0]-variantVaccin60-variantDpt1","[0, 2, 0, 1, 2, 0]",38.0,34.0,39.0,37.0,2.160246899469287,0.0,1.0,0.0,0.3333333333333333,0.4714045207910317,,,,,,0.0,2.941176470588235,0.0,0.9803921568627451,1.386483884679505,0.0,4.618035367685667e-05,0.0,1.539345122561889e-05,2.1769627494998976e-05,30.0,29.0,30.0,29.666666666666668,0.4714045207910317
296,"[0, 2, 0, 1, 2, 1]-variantVaccin60-variantDpt2","[0, 2, 0, 1, 2, 1]",4489.0,5751.0,5873.0,5371.0,625.6537913787997,39.0,69.0,50.0,52.666666666666664,12.39175353029407,,,,,,0.8687903764758299,1.1997913406364111,0.8513536523071683,0.9733117898064698,0.16030335834604856,0.0018010337933974101,0.00318644440370311,0.0023090176838428335,0.0024321652936477845,0.0005722555607054173,61.0,62.0,61.0,61.333333333333336,0.4714045207910317
297,"[0, 2, 0, 1, 2, 2]-variantVaccin60-variantDpt3","[0, 2, 0, 1, 2, 2]",61857.0,82233.0,87586.0,77225.33333333333,11084.611084241471,562.0,727.0,785.0,691.3333333333334,94.46810161224911,,,,,,0.9085471329033092,0.8840733039047585,0.8962619596739205,0.8962941321606627,0.009991424748728401,0.025953358766393448,0.0335731171230748,0.03625157763633249,0.03192601784193358,0.004362570343634898,72.0,74.0,72.0,72.66666666666667,0.9428090415820634
298,"[0, 2, 0, 1, 2, 3]-variantVaccin60-variantDpt4","[0, 2, 0, 1, 2, 3]",923651.0,924560.0,932209.0,926806.6666666666,3838.0094088240876,7959.0,7740.0,7904.0,7867.666666666667,93.0244890099137,,,,,,0.8616891011864871,0.8371549710132388,0.847878533676461,0.8489075352920623,0.010042410702719948,0.3675494349141022,0.3574359374588706,0.36500951546187516,0.36333162927828266,0.004295903803086688,76.0,79.0,79.0,78.0,1.4142135623730951
299,"[0, 2, 0, 1, 2, 4]-variantVaccin60-variantDpt5","[0, 2, 0, 1, 2, 4]",1415939.0,1410575.0,1415119.0,1413877.6666666667,2359.209660505446,10403.0,10077.0,10232.0,10237.333333333334,133.14236323908665,,,,,,0.7347067917473846,0.7143895220034383,0.7230487330040795,0.7240483489183008,0.008324553499299229,0.48041421930033995,0.4653594240016846,0.47251737882159744,0.47276367404120734,0.006148561423753565,72.0,79.0,84.0,78.33333333333333,4.9216076867444665
300,"[0, 2, 0, 2, 0, 0]-variantVaccin61-variantDpt1","[0, 2, 0, 2, 0, 0]",158983.0,163792.0,138639.0,153804.66666666666,10901.978546219132,1705.0,1878.0,1490.0,1691.0,158.70937800478794,,,,,,1.0724417076039576,1.1465761453550845,1.074733660802516,1.0979171712538527,0.03441981098925785,0.07873750301904063,0.08672670420513683,0.06880872697851644,0.07809097806756464,0.007329255208095045,131.0,139.0,139.0,136.33333333333334,3.7712361663282534
301,"[0, 2, 0, 2, 0, 1]-variantVaccin61-variantDpt2","[0, 2, 0, 2, 0, 1]",1613108.0,1612681.0,1614377.0,1613388.6666666667,720.2704738884938,29005.0,28853.0,29229.0,29029.0,154.43661051274944,,,,,,1.7980817155453945,1.7891325066767698,1.8105436338599967,1.7992526186940536,0.008780180425319079,1.3394611583972278,1.3324417446383454,1.3498055576208434,1.340569486885472,0.007131937294133677,60.0,61.0,59.0,60.0,0.816496580927726
302,"[0, 2, 0, 2, 0, 2]-variantVaccin61-variantDpt3","[0, 2, 0, 2, 0, 2]",1978127.0,1977338.0,1977723.0,1977729.3333333333,322.13903140655833,28439.0,28257.0,28470.0,28388.666666666668,93.9586197334881,,,,,,1.4376731119892707,1.4290424803447868,1.439534252268897,1.4354166148676513,0.00457078796793972,1.313323078216127,1.3049182538469388,1.3147546691801093,1.3109986670810583,0.004339042290281802,57.0,57.0,57.0,57.0,0.0
303,"[0, 2, 0, 2, 0, 3]-variantVaccin61-variantDpt4","[0, 2, 0, 2, 0, 3]",2139583.0,2139627.0,2139800.0,2139670.0,93.66251473597464,17059.0,17405.0,17437.0,17300.333333333332,171.14775942312406,,,,,,0.7973048953931676,0.8134595422473169,0.8148892419852323,0.8085512265419056,0.007973747908625076,0.7877906533734979,0.8037690557456904,0.8052468270633497,0.798935512060846,0.007903664061161478,36.0,36.0,39.0,37.0,1.4142135623730951
304,"[0, 2, 0, 2, 0, 4]-variantVaccin61-variantDpt5","[0, 2, 0, 2, 0, 4]",2162665.0,2162457.0,2162645.0,2162589.0,93.69453915072461,15766.0,15779.0,15830.0,15791.666666666666,27.6204433144888,,,,,,0.7290079600862824,0.7296792491133928,0.7319740410469587,0.730220416748878,0.0012699227991218203,0.7280794560693223,0.7286798006671213,0.7310349987046411,0.7292647518136949,0.001275521840974634,28.0,25.0,27.0,26.666666666666668,1.247219128924647
305,"[0, 2, 0, 2, 1, 0]-variantVaccin62-variantDpt1","[0, 2, 0, 2, 1, 0]",95978.0,84747.0,65086.0,81937.0,12767.171208481019,843.0,794.0,581.0,739.3333333333334,113.73165297703576,,,,,,0.8783262831065453,0.936906321167711,0.8926650892665089,0.9026325645135884,0.024932149752381474,0.038930038149590174,0.0366672008194242,0.026830785486253728,0.0341426748184227,0.00525216795873304,143.0,164.0,147.0,151.33333333333334,9.104333522498441
306,"[0, 2, 0, 2, 1, 1]-variantVaccin62-variantDpt2","[0, 2, 0, 2, 1, 1]",1611559.0,1610813.0,1609884.0,1610752.0,685.174916839975,20445.0,20606.0,20565.0,20538.666666666668,68.31463158715626,,,,,,1.2686473160461391,1.279229805073587,1.2774212303495158,1.2750994504897475,0.004621707101056495,0.9441573309233345,0.9515923678653085,0.9496989733645574,0.9484828907177335,0.0031547938479990806,60.0,60.0,59.0,59.666666666666664,0.4714045207910317
307,"[0, 2, 0, 2, 1, 2]-variantVaccin62-variantDpt3","[0, 2, 0, 2, 1, 2]",1977337.0,1977855.0,1978815.0,1978002.3333333333,612.3187260097654,21603.0,21496.0,21450.0,21516.333333333332,64.09541498595841,,,,,,1.0925300037373498,1.0868339691231157,1.0839820801843527,1.087782017681606,0.0035534815152572243,0.9976341804811346,0.9926928826377109,0.9905685863685756,0.9936318831624736,0.002959948933116445,59.0,57.0,56.0,57.333333333333336,1.247219128924647
308,"[0, 2, 0, 2, 1, 3]-variantVaccin62-variantDpt4","[0, 2, 0, 2, 1, 3]",2137701.0,2137976.0,2137908.0,2137861.6666666665,116.95108189134274,12048.0,11950.0,12202.0,12066.666666666666,103.72185026416672,,,,,,0.5635961249959653,0.558939857135908,0.5707448589929969,0.5644269470416233,0.00485504659539134,0.5563809010987691,0.5518552264384372,0.563492675565005,0.5572429343674038,0.004789911729217169,33.0,44.0,41.0,39.333333333333336,4.642796092394707
309,"[0, 2, 0, 2, 1, 4]-variantVaccin62-variantDpt5","[0, 2, 0, 2, 1, 4]",2162247.0,2162405.0,2162348.0,2162333.3333333335,65.3316326309256,11024.0,10771.0,10608.0,10801.0,171.15100545035273,,,,,,0.5098399951531902,0.4981028068285081,0.490577834835096,0.4995068789389314,0.00792617052968383,0.509092218933668,0.4974085894534232,0.4898811918040955,0.4987940000637289,0.007903813963846944,28.0,26.0,25.0,26.333333333333332,1.247219128924647
310,"[0, 2, 0, 2, 2, 0]-variantVaccin63-variantDpt1","[0, 2, 0, 2, 2, 0]",39288.0,41471.0,34392.0,38383.666666666664,2959.890125588373,196.0,199.0,172.0,189.0,12.083045973594572,,,,,,0.49888006515984523,0.47985339152660894,0.5001163061177017,0.4929499209347186,0.00927438712546844,0.009051349320663907,0.009189890381694477,0.007943020832419347,0.008728086844925912,0.0005579993365543162,119.0,153.0,138.0,136.66666666666666,13.912424503139471
311,"[0, 2, 0, 2, 2, 1]-variantVaccin63-variantDpt2","[0, 2, 0, 2, 2, 1]",1608761.0,1609521.0,1608670.0,1608984.0,381.52937851057635,12159.0,12070.0,12128.0,12119.0,36.88721549082645,,,,,,0.7557990279475945,0.7499125516225014,0.7539147245861488,0.7532087680520815,0.0024544424828549264,0.5615069203569002,0.55739686887966,0.5600753293929177,0.559659706209826,0.0017034646575207757,61.0,61.0,60.0,60.666666666666664,0.4714045207910317
312,"[0, 2, 0, 2, 2, 2]-variantVaccin63-variantDpt3","[0, 2, 0, 2, 2, 2]",1978921.0,1978848.0,1978819.0,1978862.6666666667,42.913349386357105,13069.0,12905.0,13266.0,13080.0,147.58274515222527,,,,,,0.6604103953619169,0.6521471078122221,0.6703998698213429,0.660985790998494,0.007462758218618871,0.6035310422028398,0.5959574641998353,0.6126285718771806,0.6040390260932852,0.006815423367731164,58.0,58.0,60.0,58.666666666666664,0.9428090415820634
313,"[0, 2, 0, 2, 2, 3]-variantVaccin63-variantDpt4","[0, 2, 0, 2, 2, 3]",2136663.0,2136273.0,2135793.0,2136243.0,355.8089374931439,6415.0,6485.0,6309.0,6403.0,72.35099630735341,,,,,,0.30023452458342753,0.30356607044137146,0.2953937951852076,0.2997314634033355,0.0033552271288060116,0.2962469688370355,0.2994795935944155,0.29135185134728875,0.29569280459291325,0.0033411945983465217,46.0,35.0,40.0,40.333333333333336,4.4969125210773475
314,"[0, 2, 0, 2, 2, 4]-variantVaccin63-variantDpt5","[0, 2, 0, 2, 2, 4]",2162110.0,2162019.0,2161991.0,2162040.0,50.80026246651356,5850.0,5961.0,5789.0,5866.666666666667,71.20081148101863,,,,,,0.2705690274777879,0.27571450574671175,0.2677624467446904,0.27134865998973,0.0032928893830155757,0.2701550690096115,0.2752810882677426,0.26733806743532323,0.2709247415708924,0.0032880786562726506,35.0,26.0,33.0,31.333333333333332,3.858612300930075
315,"[0, 2, 1, 0, 0, 0]-variantVaccin64-variantDpt1","[0, 2, 1, 0, 0, 0]",104509.0,97026.0,87023.0,96186.0,7163.297611203004,1389.0,1279.0,1101.0,1256.3333333333333,118.66292128920848,,,,,,1.3290721373278855,1.3182033681693568,1.2651827677740368,1.304152757757093,0.02791090139730321,0.06414451125715391,0.05906467235269968,0.0508445693982192,0.0580179176693576,0.005479895673464648,100.0,97.0,96.0,97.66666666666667,1.699673171197595
316,"[0, 2, 1, 0, 0, 1]-variantVaccin64-variantDpt2","[0, 2, 1, 0, 0, 1]",3354709.0,3339029.0,3325508.0,3339748.6666666665,11932.114658442662,36671.0,36774.0,36827.0,36757.333333333336,64.76796190161375,,,,,,1.0931201484242001,1.1013381435141771,1.1074097551411695,1.100622682359849,0.005855602931035553,1.6934797496840108,1.6982363261127273,1.7006838848576005,1.6974666535514462,0.002991007387545726,89.0,93.0,91.0,91.0,1.632993161855452
317,"[0, 2, 1, 0, 0, 2]-variantVaccin64-variantDpt3","[0, 2, 1, 0, 0, 2]",14784360.0,14769658.0,14724404.0,14759474.0,25514.255832116025,74208.0,74423.0,75250.0,74627.0,449.18667240543397,,,,,,0.5019358294846716,0.5038911530652911,0.5110563388507949,0.5056277738002525,0.003920698190986675,3.42695168565218,3.436880461692704,3.4750716141834643,3.446301253842783,0.020743599398613245,364.0,364.0,364.0,364.0,0.0
318,"[0, 2, 1, 0, 0, 3]-variantVaccin64-variantDpt4","[0, 2, 1, 0, 0, 3]",31460070.0,31468364.0,31489326.0,31472586.666666668,12311.283965894414,100883.0,100149.0,100393.0,100475.0,305.21249428335443,,,,,,0.32066997943742653,0.3182529603381987,0.3188159695764844,0.3192463031173699,0.0010325972266785307,4.658812619982331,4.624916240383518,4.6361842466806715,4.639971035682174,0.014094820932601056,364.0,364.0,364.0,364.0,0.0
